"","ev_id","ev_year","ev_month","prim_rsn","sec_rsn","sub1_rsn","sub2_rsn","sub3_rsn"
"257","20080410X00449",2008,4,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"258","20080410X00449",2008,4,"Environmental issues","Conditions/weather/phenomena","Light condition","Dark","Not specified "
"259","20080410X00453",2008,3,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Instructor/check pilot "
"260","20080410X00453",2008,3,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Engine out control","Not attained/maintained "
"261","20080410X00453",2008,3,"Personnel issues","Experience/knowledge","Experience/qualifications","Total experience in position","Instructor/check pilot "
"262","20080411X00457",2008,3,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Landing flare","Incorrect use/operation "
"263","20080411X00457",2008,3,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"264","20080411X00457",2008,3,"Personnel issues","Action/decision","Action","Incorrect action performance","Pilot "
"265","20080414X00465",2008,4,"Environmental issues","Physical environment","Object/animal/substance","Animal(s)/bird(s)","Effect on equipment "
"266","20080414X00466",2008,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Directional control","Not attained/maintained "
"267","20080414X00469",2008,4,"Aircraft","Aircraft systems","Air conditioning system","Pressurization control system","Malfunction "
"268","20080414X00469",2008,4,"Personnel issues","Action/decision","Info processing/decision","Identification/recognition","Pilot "
"269","20080414X00469",2008,4,"Aircraft","Aircraft systems","Vacuum system","(general)","Failure "
"270","20080414X00469",2008,4,"Personnel issues","Action/decision","Info processing/decision","Identification/recognition","Maintenance personnel "
"271","20080414X00470",2008,3,"Environmental issues","Physical environment","Runway/land/takeoff/taxi surfa","Soft","Not specified "
"272","20080414X00470",2008,3,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Directional control","Not attained/maintained "
"273","20080414X00473",2008,4,"Environmental issues","Physical environment","Object/animal/substance","Wall/barricade","Not specified "
"274","20080414X00473",2008,4,"Personnel issues","Task performance","Maintenance","Scheduled/routine maintenance","Airport personnel "
"275","20080414X00473",2008,4,"Personnel issues","Action/decision","Info processing/decision","Decision making/judgment","Other/unknown "
"276","20080414X00473",2008,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Descent/approach/glide path","Not attained/maintained "
"277","20080414X00473",2008,4,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"278","20080414X00473",2008,4,"Environmental issues","Physical environment","Object/animal/substance","Ground vehicle","Contributed to outcome "
"279","20080415X00483",2008,4,"Personnel issues","Action/decision","Action","Lack of action","Pilot "
"280","20080415X00483",2008,4,"Personnel issues","Physical","Impairment/incapacitation","Alcohol","Pilot "
"281","20080415X00483",2008,4,"Environmental issues","Conditions/weather/phenomena","Light condition","Dark","Contributed to outcome "
"282","20080415X00485",2008,3,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Crosswind correction","Not attained/maintained "
"283","20080415X00485",2008,3,"Environmental issues","Conditions/weather/phenomena","Wind","Windshear","Not specified "
"284","20080415X00485",2008,3,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"285","20080415X00485",2008,3,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Airspeed","Not attained/maintained "
"286","20080416X00496",2008,4,"Environmental issues","Conditions/weather/phenomena","Light condition","Dark","Not specified "
"287","20080416X00496",2008,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Altitude","Not attained/maintained "
"288","20080416X00496",2008,4,"Environmental issues","Conditions/weather/phenomena","Turbulence","(general)","Not specified "
"289","20080416X00496",2008,4,"Environmental issues","Physical environment","Terrain","Mountainous/hilly terrain","Response/compensation "
"290","20080416X00496",2008,4,"Environmental issues","Conditions/weather/phenomena","Ceiling/visibility/precip","Clouds","Not specified "
"291","20080417X00501",2008,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Airspeed","Not attained/maintained "
"292","20080417X00501",2008,4,"Personnel issues","Action/decision","Action","Incorrect action performance","Pilot "
"293","20080417X00503",2008,4,"Aircraft","Aircraft propeller/rotor","Tail rotor drive system","Tail rotor gearbox","Failure "
"294","20080417X00505",2008,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","(general)","Not attained/maintained "
"295","20080417X00505",2008,4,"Personnel issues","Psychological","Attention/monitoring","(general)","Pilot "
"296","20080417X00505",2008,4,"Aircraft","Aircraft structures","Doors","Passenger/crew doors","Not specified "
"297","20080417X00505",2008,4,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"298","20080417X00507",2008,4,"Aircraft","Aircraft structures","(general)","(general)","Capability exceeded "
"299","20080417X00507",2008,4,"Environmental issues","Conditions/weather/phenomena","Turbulence","Convective turbulence","Effect on equipment "
"300","20080417X00509",2008,4,"Aircraft","Aircraft power plant","Power plant","(general)","Failure "
"301","20080417X00509",2008,4,"Environmental issues","Physical environment","Terrain","Rough terrain","Contributed to outcome "
"302","20080417X00510",2008,4,"Environmental issues","Physical environment","Terrain","Water","Contributed to outcome "
"303","20080417X00510",2008,4,"Aircraft","Aircraft power plant","Engine (reciprocating)","(general)","Not specified "
"304","20080417X00510",2008,4,"Not determined","Not determined","(general)","(general)","Unknown/Not determined "
"305","20080417X00511",2008,3,"Not determined","Not determined","(general)","(general)","Unknown/Not determined "
"306","20080417X00511",2008,3,"Aircraft","Aircraft power plant","Power plant","(general)","Not specified"
"307","20080421X00519",2008,4,"Not determined","Not determined","(general)","(general)","Unknown/Not determined "
"308","20080422X00528",2008,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","(general)","Not attained/maintained "
"309","20080422X00528",2008,4,"Personnel issues","Psychological","Perception/orientation/illusio","Spatial disorientation","Pilot "
"310","20080422X00528",2008,4,"Personnel issues","Experience/knowledge","Experience/qualifications","Total experience w/ equipment","Pilot "
"311","20080422X00528",2008,4,"Environmental issues","Conditions/weather/phenomena","Ceiling/visibility/precip","Clouds","Effect on operation "
"312","20080422X00529",2008,4,"Personnel issues","Action/decision","Action","Lack of action","Instructor/check pilot "
"313","20080422X00529",2008,4,"Aircraft","Aircraft power plant","(general)","(general)","Malfunction "
"314","20080422X00529",2008,4,"Personnel issues","Action/decision","Info processing/decision","Decision making/judgment","Instructor/check pilot "
"315","20080422X00529",2008,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Airspeed","Not attained/maintained "
"316","20080422X00530",2008,4,"Aircraft","Fluids/misc hardware","Fluids","Fuel","Inadequate inspection "
"317","20080422X00530",2008,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Engine out control","Not attained/maintained "
"318","20080422X00530",2008,4,"Personnel issues","Task performance","Inspection","Preflight inspection","Instructor/check pilot "
"319","20080422X00530",2008,4,"Personnel issues","Action/decision","Action","Lack of action","Pilot "
"320","20080423X00534",2008,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Configuration","Incorrect use/operation "
"321","20080423X00534",2008,4,"Personnel issues","Psychological","Personality/attitude","Motivation/respond to pressure","Pilot "
"322","20080423X00534",2008,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","(general)","Not attained/maintained "
"323","20080423X00534",2008,4,"Environmental issues","Conditions/weather/phenomena","Wind","Gusts","Effect on operation "
"324","20080424X00537",2008,4,"Aircraft","Fluids/misc hardware","Fluids","Fuel","Fluid level "
"325","20080424X00537",2008,4,"Personnel issues","Action/decision","Action","Incorrect action performance","Pilot "
"326","20080424X00537",2008,4,"Personnel issues","Task performance","Planning/preparation","Flight planning/navigation","Pilot "
"327","20080425X00546",2008,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","(general)","Not attained/maintained "
"328","20080425X00546",2008,4,"Environmental issues","Physical environment","Terrain","Water","Contributed to outcome "
"329","20080425X00546",2008,4,"Personnel issues","Psychological","Perception/orientation/illusio","Spatial disorientation","Pilot "
"330","20080425X00548",2008,4,"Aircraft","Fluids/misc hardware","Fluids","Fuel","Inadequate inspection "
"331","20080425X00548",2008,4,"Personnel issues","Task performance","Inspection","Preflight inspection","Pilot "
"332","20080425X00548",2008,4,"Aircraft","Fluids/misc hardware","Fluids","Fuel","Fluid level "
"333","20080425X00549",2008,3,"Personnel issues","Action/decision","Action","Incorrect action selection","Pilot "
"334","20080425X00549",2008,3,"Aircraft","Aircraft systems","Electrical power system","(general)","Failure "
"335","20080425X00549",2008,3,"Aircraft","Aircraft systems","Landing gear system","Gear extension and retract sys","Inoperative "
"336","20080425X00549",2008,3,"Personnel issues","Task performance","Use of equip/info","Use of policy/procedure","Pilot "
"337","20080425X00549",2008,3,"Aircraft","Aircraft systems","Electrical power system","Battery/charger","Incorrect service/maintenance "
"338","20080425X00550",2008,4,"Environmental issues","Physical environment","Terrain","High elevation","Effect on operation "
"339","20080425X00550",2008,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Airspeed","Not attained/maintained "
"340","20080425X00550",2008,4,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"341","20080425X00550",2008,4,"Environmental issues","Conditions/weather/phenomena","Temp/humidity/pressure","High density altitude","Effect on operation "
"342","20080425X00554",2008,4,"Personnel issues","Task performance","Use of equip/info","Use of checklist","Pilot "
"343","20080425X00554",2008,4,"Personnel issues","Psychological","Attention/monitoring","Monitoring equip/instruments","Pilot "
