"","ev_id","ev_year","ev_month","ev_country","ev_state","ev_state_code","ev_city","latitude","longitude"
"19204","20131120X22428",2013,10,"USA","TEXAS                         ","TX","Lubbock",33.614934,-101.8067
"19205","20051130X01918",2005,11,"USA","TEXAS                         ","TX","Lubbock",33.614934,-101.8067
"19206","20090127X92950",2009,1,"USA","TEXAS                         ","TX","Lubbock",33.614934,-101.8067
"19207","20061122X01708",2006,8,"USA","TEXAS                         ","TX","Lubbock",33.614934,-101.8067
"19208","20070613X00719",2007,5,"USA","TEXAS                         ","TX","Lubbock",33.614934,-101.8067
"19209","20150204X22214",2015,2,"USA","TEXAS                         ","TX","Lubbock",33.614934,-101.8067
"19210","20070731X01065",2007,6,"USA","TEXAS                         ","TX","Lubbock",33.614934,-101.8067
"19211","20100628X43705",2010,6,"USA","TEXAS                         ","TX","Lubbock",33.549785,-101.82634
"19212","20070320X00309",2007,2,"USA","TEXAS                         ","TX","Lubbock",33.549785,-101.82634
"19213","20150220X72637",2015,2,"USA","TEXAS                         ","TX","Lubbock",33.549785,-101.82634
"19214","20080318X00329",2008,1,"USA","TEXAS                         ","TX","Lubbock",33.570035,-101.84984
"19215","20071107X01751",2007,9,"USA","TEXAS                         ","TX","Lubbock",33.547735,-101.88881
"19216","20060419X00459",2006,4,"USA","TEXAS                         ","TX","Lubbock",33.591877,-101.94754
"19217","20020529X00746",2002,5,"USA","TEXAS                         ","TX","Lubbock",33.513337,-101.93239
"19218","20160711X32559",2016,6,"USA","TEXAS                         ","TX","Avoca",32.882154,-99.69298
"19219","20140720X25940",2014,7,"USA","TEXAS                         ","TX","Blackwell",32.106949,-100.31228
"19220","20041129X01879",2004,10,"USA","TEXAS                         ","TX","Coahoma",32.38737,-101.28147
"19221","20030822X01381",2003,8,"USA","TEXAS                         ","TX","Colorado City",32.368824,-100.93689
"19222","20070723X00976",2007,7,"USA","TEXAS                         ","TX","Colorado City",32.368824,-100.93689
"19223","20050802X01138",2005,7,"USA","TEXAS                         ","TX","Hamlin",32.88019,-100.13583
"19224","20130606X60930",2013,6,"USA","TEXAS                         ","TX","Hamlin",32.88019,-100.13583
"19225","20090609X65531",2009,6,"USA","TEXAS                         ","TX","Haskell",33.147497,-99.70246
"19226","20041020X01666",2004,9,"USA","TEXAS                         ","TX","Haskell",33.147497,-99.70246
"19227","20130812X03225",2013,8,"USA","TEXAS                         ","TX","Hermleigh",32.627475,-100.76416
"19228","20010920X01975",2001,9,"USA","TEXAS                         ","TX","Jayton",33.238378,-100.57389
"19229","20030915X01535",2003,9,"USA","TEXAS                         ","TX","Knox City",33.423156,-99.82014
"19230","20040206X00171",2004,2,"USA","TEXAS                         ","TX","Knox City",33.423156,-99.82014
"19231","20031021X01790",2003,10,"USA","TEXAS                         ","TX","Snyder",32.760229,-100.95344
"19232","20070716X00938",2007,7,"USA","TEXAS                         ","TX","Stamford",32.943145,-99.81595
"19233","20031126X01952",2003,11,"USA","TEXAS                         ","TX","Sweetwater",32.465621,-100.39814
"19234","20140428X04747",2014,4,"USA","TEXAS                         ","TX","Sweetwater",32.465621,-100.39814
"19235","20170822X20348",2017,8,"USA","TEXAS                         ","TX","Sweetwater",32.465621,-100.39814
"19236","20171010X02857",2017,10,"USA","TEXAS                         ","TX","Sweetwater",32.465621,-100.39814
"19237","20070403X00358",2007,3,"USA","TEXAS                         ","TX","Sweetwater",32.465621,-100.39814
"19238","20040428X00522",2004,4,"USA","TEXAS                         ","TX","Sweetwater",32.465621,-100.39814
"19239","20061114X01662",2006,10,"USA","TEXAS                         ","TX","Sweetwater",32.465621,-100.39814
"19240","20051121X01862",2005,6,"USA","TEXAS                         ","TX","Abilene",32.500532,-99.69803
"19241","20041129X01878",2004,10,"USA","TEXAS                         ","TX","Abilene",32.500532,-99.69803
"19242","20051121X01862",2005,6,"USA","TEXAS                         ","TX","Abilene",32.500532,-99.69803
"19243","20130214X61121",2013,2,"USA","TEXAS                         ","TX","Abilene",32.500532,-99.69803
"19244","20160301X10758",2016,3,"USA","TEXAS                         ","TX","Abilene",32.500532,-99.69803
"19245","20151029X61656",2015,10,"USA","TEXAS                         ","TX","Abilene",32.40769,-99.72107
"19246","20140831X20708",2014,8,"USA","TEXAS                         ","TX","Abilene",32.40769,-99.72107
"19247","20010411X00729",2001,4,"USA","TEXAS                         ","TX","Abilene",32.40769,-99.72107
"19248","20101229X04951",2010,12,"USA","TEXAS                         ","TX","Abilene",32.40769,-99.72107
"19249","20151214X40342",2015,12,"USA","TEXAS                         ","TX","Abilene",32.40769,-99.72107
"19250","20021011X05319",2002,10,"USA","TEXAS                         ","TX","Midland",31.995623,-102.08108
"19251","20041007X01590",2004,10,"USA","TEXAS                         ","TX","Midland",31.995623,-102.08108
"19252","20020626X00973",2002,6,"USA","TEXAS                         ","TX","Midland",31.984823,-102.13015
"19253","20050622X00833",2005,5,"USA","TEXAS                         ","TX","Midland",31.984823,-102.13015
"19254","20090515X12934",2009,5,"USA","TEXAS                         ","TX","Midland",32.029022,-102.08618
"19255","20171127X63140",2017,11,"USA","TEXAS                         ","TX","Midland",32.029022,-102.08618
"19256","20080220X00217",2007,11,"USA","TEXAS                         ","TX","Midland",32.029022,-102.08618
"19257","20050502X00535",2005,4,"USA","TEXAS                         ","TX","Midland",31.880341,-101.96324
"19258","20150322X11754",2015,3,"USA","TEXAS                         ","TX","Midland",31.880341,-101.96324
"19259","20111202X62845",2011,12,"USA","TEXAS                         ","TX","Midland",31.880341,-101.96324
"19260","20170131X31340",2017,1,"USA","TEXAS                         ","TX","Midland",31.880341,-101.96324
"19261","20120515X91833",2012,5,"USA","TEXAS                         ","TX","Midland",31.880341,-101.96324
"19262","20160316X23841",2016,3,"USA","TEXAS                         ","TX","Midland",31.880341,-101.96324
"19263","20060710X00904",2006,6,"USA","TEXAS                         ","TX","Midland",31.880341,-101.96324
"19264","20160316X23841",2016,3,"USA","TEXAS                         ","TX","Midland",31.880341,-101.96324
"19265","20150909X52721",2015,9,"USA","TEXAS                         ","TX","Midland",31.880341,-101.96324
"19266","20101015X93910",2010,10,"USA","TEXAS                         ","TX","Midland",31.880341,-101.96324
"19267","20060301X00258",2006,1,"USA","TEXAS                         ","TX","Midland",31.880341,-101.96324
"19268","20111220X13530",2011,12,"USA","TEXAS                         ","TX","Midland",32.021056,-102.16008
"19269","20080905X01389",2008,7,"USA","TEXAS                         ","TX","Midland",31.869259,-102.031726
"19270","20160601X13256",2016,5,"USA","TEXAS                         ","TX","Midland",31.869259,-102.031726
"19271","20031017X01765",2003,10,"USA","TEXAS                         ","TX","Midland",31.869259,-102.031726
"19272","20010419X00777",2001,4,"USA","TEXAS                         ","TX","Midland",31.869259,-102.031726
"19273","20110225X51014",2011,2,"USA","TEXAS                         ","TX","Andrews",32.345871,-102.56767
"19274","20150205X34400",2015,2,"USA","TEXAS                         ","TX","Andrews",32.345871,-102.56767
"19275","20100404X55330",2010,4,"USA","TEXAS                         ","TX","Balmorhea",30.966245,-103.73108
"19276","20080912X01444",2008,8,"USA","TEXAS                         ","TX","Big Spring",32.21649,-101.4532
"19277","20061018X01535",2006,9,"USA","TEXAS                         ","TX","Big Spring",32.21649,-101.4532
"19278","20020925X05212",2002,9,"USA","TEXAS                         ","TX","Big Spring",32.21649,-101.4532
"19279","20021104X05428",2002,10,"USA","TEXAS                         ","TX","Big Spring",32.21649,-101.4532
"19280","20021104X05428",2002,10,"USA","TEXAS                         ","TX","Big Spring",32.21649,-101.4532
"19281","20031229X02092",2003,12,"USA","TEXAS                         ","TX","Fort Davis",30.626134,-103.98274
"19282","20130327X21614",2013,3,"USA","TEXAS                         ","TX","Fort Stockton",30.877528,-102.852
"19283","20040517X00607",2004,5,"USA","TEXAS                         ","TX","Fort Stockton",30.877528,-102.852
"19284","20021106X05439",2002,10,"USA","TEXAS                         ","TX","Fort Stockton",30.877528,-102.852
"19285","20060207X00172",2006,1,"USA","TEXAS                         ","TX","Gail",32.723865,-101.45811
"19286","20160115X03332",2016,1,"USA","TEXAS                         ","TX","Garden City",31.807661,-101.51475
"19287","20060915X01350",2006,6,"USA","TEXAS                         ","TX","Garden City",31.807661,-101.51475
"19288","20070829X01262",2007,8,"USA","TEXAS                         ","TX","Garden City",31.807661,-101.51475
"19289","20130211X74835",2013,2,"USA","TEXAS                         ","TX","Garden City",31.807661,-101.51475
"19290","20020123X00101",2002,1,"USA","TEXAS                         ","TX","Iraan",30.899378,-101.98029
"19291","20010521X00971",2001,5,"USA","TEXAS                         ","TX","Odessa",31.765163,-102.354346
"19292","20130701X30753",2013,6,"USA","TEXAS                         ","TX","Odessa",31.854455,-102.35906
"19293","20010330X00686",2001,3,"USA","TEXAS                         ","TX","Odessa",31.854455,-102.35906
"19294","20040907X01353",2004,8,"USA","TEXAS                         ","TX","Odessa",31.890374,-102.35398
"19295","20081007X93837",2008,8,"USA","TEXAS                         ","TX","Odessa",31.817344,-102.42315
"19296","20160602X02902",2016,6,"USA","TEXAS                         ","TX","Odessa",31.817344,-102.42315
"19297","20141222X12716",2014,12,"USA","TEXAS                         ","TX","Odessa",31.910706,-102.28644
"19298","20041029X01722",2004,10,"USA","TEXAS                         ","TX","Odessa",31.869142,-102.542944
"19299","20010405X00693",2001,3,"USA","TEXAS                         ","TX","Pecos",31.388404,-103.52515
"19300","20030423X00553",2003,4,"USA","TEXAS                         ","TX","Pecos",31.388404,-103.52515
"19301","20150818X60517",2015,8,"USA","TEXAS                         ","TX","Pecos",31.388404,-103.52515
"19302","20120514X14622",2012,5,"USA","TEXAS                         ","TX","Pecos",31.388404,-103.52515
"19303","20020619X00927",2002,6,"USA","TEXAS                         ","TX","Pecos",31.388404,-103.52515
"19304","20080317X00317",2008,1,"USA","TEXAS                         ","TX","Sheffield",30.703917,-101.87223
"19305","20040729X01090",2004,5,"USA","TEXAS                         ","TX","Tarzan",32.369835,-102.03317
"19306","20030106X00020",2002,12,"USA","TEXAS                         ","TX","Wink",31.753101,-103.15737
"19307","20170306X30953",2017,3,"USA","TEXAS                         ","TX","Alpine",30.011559,-103.56444
"19308","20170704X05501",2017,7,"USA","TEXAS                         ","TX","Alpine",30.011559,-103.56444
"19309","20090623X12518",2009,6,"USA","TEXAS                         ","TX","Alpine",30.011559,-103.56444
"19310","20150608X64926",2015,6,"USA","TEXAS                         ","TX","Alpine",30.011559,-103.56444
"19311","20100518X23127",2010,5,"USA","TEXAS                         ","TX","Alpine",30.011559,-103.56444
"19312","20030903X01438",2003,8,"USA","TEXAS                         ","TX","Alpine",30.011559,-103.56444
"19313","20160517X22140",2016,5,"USA","TEXAS                         ","TX","Alpine",30.349136,-103.69271
"19314","20090511X84350",2009,5,"USA","TEXAS                         ","TX","Alpine",30.349136,-103.69271
"19315","20110810X23506",2011,8,"USA","TEXAS                         ","TX","Alpine",30.349136,-103.69271
"19316","20120615X41333",2012,6,"USA","TEXAS                         ","TX","Alpine",30.349136,-103.69271
"19317","20100704X15412",2010,7,"USA","TEXAS                         ","TX","Alpine",30.349136,-103.69271
"19318","20140922X60623",2014,9,"USA","TEXAS                         ","TX","Alpine",30.349136,-103.69271
"19319","20100422X93549",2010,4,"USA","TEXAS                         ","TX","Alpine",30.363139,-103.653904
"19320","20031231X02104",2003,10,"USA","TEXAS                         ","TX","Canutillo",31.932926,-106.59577
"19321","20041227X02034",2004,12,"USA","TEXAS                         ","TX","Fabens",31.490587,-106.15381
"19322","20110816X41751",2011,8,"USA","TEXAS                         ","TX","Fabens",31.490587,-106.15381
"19323","20030522X00715",2003,5,"USA","TEXAS                         ","TX","Fabens",31.490587,-106.15381
"19324","20010821X01750",2001,8,"USA","TEXAS                         ","TX","Fabens",31.490587,-106.15381
"19325","20070621X00772",2007,5,"USA","TEXAS                         ","TX","Fabens",31.490587,-106.15381
"19326","20160331X35959",2016,3,"USA","TEXAS                         ","TX","Marathon",30.12169,-103.22091
"19327","20150324X90606",2015,3,"USA","TEXAS                         ","TX","Marathon",30.12169,-103.22091
"19328","20050622X00830",2005,5,"USA","TEXAS                         ","TX","Marfa",30.217129,-104.22045
"19329","20010503X00873",2001,4,"USA","TEXAS                         ","TX","Marfa",30.217129,-104.22045
"19330","20100311X85334",2010,3,"USA","TEXAS                         ","TX","Marfa",30.217129,-104.22045
"19331","20090615X94147",2009,6,"USA","TEXAS                         ","TX","Marfa",30.217129,-104.22045
"19332","20010912X01917",2001,8,"USA","TEXAS                         ","TX","Marfa",30.217129,-104.22045
"19333","20101025X62019",2010,10,"USA","TEXAS                         ","TX","Presidio",29.597409,-104.27058
"19334","20060221X00215",2006,2,"USA","TEXAS                         ","TX","Presidio",29.597409,-104.27058
"19335","20011219X02419",2001,12,"USA","TEXAS                         ","TX","Sierra Blanca",31.182009,-105.34084
"19336","20110215X93935",2011,2,"USA","TEXAS                         ","TX","Sierra Blanca",31.182009,-105.34084
"19337","20011220X02424",2001,12,"USA","TEXAS                         ","TX","Sierra Blanca",31.182009,-105.34084
"19338","20070530X00655",2007,4,"USA","TEXAS                         ","TX","Sierra Blanca",31.182009,-105.34084
"19339","20050705X00918",2005,5,"USA","TEXAS                         ","TX","Tornillo",31.447738,-106.09049
"19340","20080912X01441",2008,7,"USA","TEXAS                         ","TX","Van Horn",31.099326,-104.69511
"19341","20150615X62526",2015,6,"USA","TEXAS                         ","TX","Van Horn",31.099326,-104.69511
"19342","20100503X33523",2010,4,"USA","TEXAS                         ","TX","El Paso",31.809263,-106.43081
"19343","20020819X01426",2002,8,"USA","TEXAS                         ","TX","El Paso",31.848055,-106.54487
"19344","20170130X23850",2017,1,"USA","TEXAS                         ","TX","El Paso",31.852355,-106.09325
"19345","20060131X00140",2006,1,"USA","TEXAS                         ","TX","El Paso",31.782408,-106.36353
"19346","20170704X12341",2017,7,"USA","TEXAS                         ","TX","El Paso",31.782408,-106.36353
"19347","20110428X00638",2011,4,"USA","TEXAS                         ","TX","El Paso",31.782408,-106.36353
"19348","20040902X01347",2004,8,"USA","TEXAS                         ","TX","El Paso",31.782408,-106.36353
"19349","20061003X01442",2006,9,"USA","TEXAS                         ","TX","El Paso",31.782408,-106.36353
"19350","20150318X00901",2015,3,"USA","TEXAS                         ","TX","El Paso",31.782408,-106.36353
"19351","20030328X00408",2003,3,"USA","TEXAS                         ","TX","El Paso",31.782408,-106.36353
"19352","20030520X00694",2003,5,"USA","TEXAS                         ","TX","El Paso",31.782408,-106.36353
"19353","20070213X00180",2007,1,"USA","TEXAS                         ","TX","El Paso",31.782408,-106.36353
"19354","20001211X10835",1998,8,"USA","TEXAS                         ","TX","El Paso",31.782408,-106.36353
"19355","20131028X72837",2013,10,"USA","TEXAS                         ","TX","El Paso",31.684338,-106.20788
"19356","20020716X01142",2002,7,"USA","TEXAS                         ","TX","El Paso",31.684338,-106.20788
"19357","20010629X01289",2001,6,"USA","TEXAS                         ","TX","Uvalde",29.223697,-99.779351
"19358","20170206X01446",2016,10,"USA","TEXAS                         ","TX","Asherton",28.442081,-99.76064
"19359","20051026X01737",2005,9,"USA","TEXAS                         ","TX","Batesville",28.883474,-99.58416
"19360","20010430X00834",2001,4,"USA","TEXAS                         ","TX","Brackettville",29.313559,-100.42452
"19361","20070117X00063",2006,12,"USA","TEXAS                         ","TX","Brackettville",29.313559,-100.42452
"19362","20130618X52823",2013,6,"USA","TEXAS                         ","TX","Carrizo Springs",28.524292,-99.83827
"19363","20030205X00165",2003,1,"USA","UTAH                          ","UT","La Sal",38.236886,-109.15445
"19364","20091102X00505",2009,11,"USA","UTAH                          ","UT","Moab",38.572778,-109.49392
"19365","20020709X01073",2002,7,"USA","UTAH                          ","UT","Mexican Hat",37.183505,-109.93383
"19366","20010808X01635",2001,8,"USA","UTAH                          ","UT","Moab",38.572778,-109.49392
"19367","20140619X70017",2014,6,"USA","UTAH                          ","UT","Moab",38.572778,-109.49392
"19368","20150914X41531",2015,9,"USA","UTAH                          ","UT","Green River",38.983076,-110.35905
"19369","20010306X00545",2001,2,"USA","UTAH                          ","UT","Green River",38.983076,-110.35905
"19370","20100507X25043",2010,5,"USA","UTAH                          ","UT","Green River",38.983076,-110.35905
"19371","20080428X00560",2008,4,"USA","UTAH                          ","UT","Blanding",37.562925,-109.46245
"19372","20020926X05216",2002,9,"USA","UTAH                          ","UT","Mexican Hat",37.183505,-109.93383
"19373","20080611X00826",2008,5,"USA","UTAH                          ","UT","Mexican Hat",37.183505,-109.93383
"19374","20120426X74830",2012,4,"USA","UTAH                          ","UT","Blanding",37.562925,-109.46245
"19375","20040817X01237",2004,6,"USA","UTAH                          ","UT","Cisco",38.999877,-109.615008
"19376","20090422X00452",2009,4,"USA","UTAH                          ","UT","Moab",38.572778,-109.49392
"19377","20080403X00424",2008,2,"USA","UTAH                          ","UT","Moab",38.572778,-109.49392
"19378","20071001X01480",2007,8,"USA","UTAH                          ","UT","Moab",38.572778,-109.49392
"19379","20020228X00282",2002,2,"USA","UTAH                          ","UT","Ferron",39.109059,-111.13617
"19380","20070628X00832",2007,5,"USA","UTAH                          ","UT","Ferron",39.109059,-111.13617
"19381","20080905X01394",2008,7,"USA","UTAH                          ","UT","Green River",38.983076,-110.35905
"19382","20020207X00195",2002,1,"USA","UTAH                          ","UT","American Fork",40.394235,-111.79449
"19383","20081003X17544",2008,9,"USA","UTAH                          ","UT","American Fork",40.394235,-111.79449
"19384","20020502X00612",2002,4,"USA","UTAH                          ","UT","Alpine",40.465161,-111.76279
"19385","20120905X64615",2012,9,"USA","UTAH                          ","UT","Eagle Mountain",40.37,-112.02
"19386","20030115X00071",2003,1,"USA","UTAH                          ","UT","Bountiful",40.876312,-111.87249
"19387","20031218X02059",2003,12,"USA","UTAH                          ","UT","Bountiful",40.876312,-111.87249
"19388","20100605X90032",2010,6,"USA","UTAH                          ","UT","Bountiful",40.876312,-111.87249
"19389","20040223X00219",2004,1,"USA","UTAH                          ","UT","Bountiful",40.876312,-111.87249
"19390","20010423X00802",2001,4,"USA","UTAH                          ","UT","Bountiful",40.963547,-112.115984
"19391","20071023X01632",2007,10,"USA","UTAH                          ","UT","Cedar Valley",40.288953,-112.09859
"19392","20150330X30000",2015,3,"USA","UTAH                          ","UT","Cedar Valley",40.288953,-112.09859
"19393","20081026X02805",2008,10,"USA","UTAH                          ","UT","Cedar Valley",40.288953,-112.09859
"19394","20061004X01451",2006,8,"USA","UTAH                          ","UT","Cedar Valley",40.288953,-112.09859
"19395","20160118X53003",2016,1,"USA","UTAH                          ","UT","Cedar Valley",40.288953,-112.09859
"19396","20041116X01827",2004,10,"USA","UTAH                          ","UT","Draper",40.514843,-111.87294
"19397","20170119X01842",2017,1,"USA","UTAH                          ","UT","Dugway",40.212316,-112.70012
"19398","20100712X51301",2010,7,"USA","UTAH                          ","UT","Dutch John",40.881951,-109.46319
"19399","20100416X63833",2010,4,"USA","UTAH                          ","UT","Fruitland",40.156858,-110.95449
"19400","20020410X00486",2002,3,"USA","UTAH                          ","UT","Fruitland",40.156858,-110.95449
"19401","20060714X00946",2006,7,"USA","UTAH                          ","UT","Grantsville",40.689007,-112.6698
"19402","20171015X10059",2017,10,"USA","UTAH                          ","UT","Grantsville",40.689007,-112.6698
"19403","20120422X32112",2012,4,"USA","UTAH                          ","UT","Grantsville",40.689007,-112.6698
"19404","20031014X01719",2003,10,"USA","UTAH                          ","UT","Grantsville",40.689007,-112.6698
"19405","20090826X33516",2009,8,"USA","UTAH                          ","UT","Gusher",40.160179,-109.547839
"19406","20050713X00999",2005,7,"USA","UTAH                          ","UT","Heber City",40.511413,-111.33259
"19407","20080723X01101",2008,6,"USA","UTAH                          ","UT","Heber City",40.511413,-111.33259
"19408","20110425X84354",2011,4,"USA","UTAH                          ","UT","Heber City",40.511413,-111.33259
"19409","20060428X00490",2006,4,"USA","UTAH                          ","UT","Heber City",40.511413,-111.33259
"19410","20040625X00866",2004,6,"USA","UTAH                          ","UT","Heber City",40.511413,-111.33259
"19411","20101108X43405",2010,11,"USA","UTAH                          ","UT","Heber City",40.511413,-111.33259
"19412","20071026X01665",2007,6,"USA","UTAH                          ","UT","Blanding",37.562925,-109.46245
"19413","20030731X01241",2003,7,"USA","UTAH                          ","UT","Blanding",37.562925,-109.46245
"19414","20120703X04805",2012,6,"USA","UTAH                          ","UT","Heber City",40.511413,-111.33259
"19415","20051207X01949",2005,11,"USA","UTAH                          ","UT","Heber City",40.511413,-111.33259
"19416","20030619X00914",2003,6,"USA","UTAH                          ","UT","Cisco",38.999877,-109.615008
"19417","20121001X14651",2012,9,"USA","UTAH                          ","UT","Cleveland",39.350034,-110.87184
"19418","20080710X01008",2008,7,"USA","UTAH                          ","UT","East Carbon",39.569596,-110.34199
"19419","20010807X01625",2001,7,"USA","UTAH                          ","UT","Henefer",40.996895,-111.50264
"19420","20091215X14941",2009,10,"USA","UTAH                          ","UT","Jensen",40.443203,-109.25255
"19421","20150214X43614",2015,2,"USA","UTAH                          ","UT","Layton",41.086894,-111.9271
"19422","20091210X11649",2009,12,"USA","UTAH                          ","UT","Lehi",40.366648,-111.89052
"19423","20120517X04631",2012,5,"USA","UTAH                          ","UT","Lehi",40.366648,-111.89052
"19424","20030124X00102",2003,1,"USA","UTAH                          ","UT","Midway",40.518775,-111.49837
"19425","20070616X00750",2007,5,"USA","UTAH                          ","UT","Morgan",41.059771,-111.71141
"19426","20110227X34342",2011,2,"USA","UTAH                          ","UT","Morgan",41.059771,-111.71141
"19427","20121115X23258",2012,11,"USA","UTAH                          ","UT","Morgan",41.059771,-111.71141
"19428","20010319X00607",2001,3,"USA","UTAH                          ","UT","Morgan",41.059771,-111.71141
"19429","20170626X64014",2017,6,"USA","UTAH                          ","UT","Morgan",41.059771,-111.71141
"19430","20120210X35329",2012,2,"USA","UTAH                          ","UT","Morgan",41.059771,-111.71141
"19431","20040625X00867",2004,6,"USA","UTAH                          ","UT","Morgan",41.059771,-111.71141
"19432","20100708X75348",2010,7,"USA","UTAH                          ","UT","Neola",40.440294,-110.02525
"19433","20040412X00444",2004,4,"USA","UTAH                          ","UT","Orem",40.311854,-111.70561
"19434","20031014X01720",2003,10,"USA","UTAH                          ","UT","Randolph",41.656963,-111.16584
"19435","20140507X00328",2014,5,"USA","UTAH                          ","UT","Riverton",40.503746,-111.96327
"19436","20150702X44556",2015,6,"USA","UTAH                          ","UT","Roosevelt",40.328012,-110.01689
"19437","20090619X54345",2009,6,"USA","UTAH                          ","UT","Roosevelt",40.328012,-110.01689
"19438","20110925X02505",2011,9,"USA","UTAH                          ","UT","Roosevelt",40.328012,-110.01689
"19439","20040824X01274",2004,8,"USA","UTAH                          ","UT","Roosevelt",40.328012,-110.01689
"19440","20050809X01185",2005,7,"USA","UTAH                          ","UT","Roosevelt",40.328012,-110.01689
"19441","20170912X11828",2017,9,"USA","UTAH                          ","UT","Roy",41.173226,-112.05093
"19442","20081003X17532",2008,7,"USA","UTAH                          ","UT","Roy",41.173226,-112.05093
"19443","20170719X51048",2017,7,"USA","UTAH                          ","UT","Roy",41.173226,-112.05093
"19444","20160622X30537",2016,6,"USA","UTAH                          ","UT","Roy",41.173226,-112.05093
"19445","20170726X61759",2017,7,"USA","UTAH                          ","UT","Roy",41.173226,-112.05093
"19446","20090528X21628",2009,5,"USA","UTAH                          ","UT","Roy",41.173226,-112.05093
"19447","20090302X84951",2009,2,"USA","UTAH                          ","UT","Roy",41.173226,-112.05093
"19448","20070413X00408",2007,3,"USA","UTAH                          ","UT","Roy",41.173226,-112.05093
"19449","20030325X00382",2003,3,"USA","UTAH                          ","UT","Stockton",40.336367,-112.33819
"19450","20090425X65240",2009,4,"USA","UTAH                          ","UT","Stockton",40.336367,-112.33819
"19451","20081121X71827",2008,11,"USA","UTAH                          ","UT","Tabiona",40.362986,-110.70128
"19452","20140816X60547",2014,8,"USA","UTAH                          ","UT","Tooele",40.560528,-112.29455
"19453","20060525X00637",2006,4,"USA","UTAH                          ","UT","Tooele",40.560528,-112.29455
"19454","20100412X00722",2010,4,"USA","UTAH                          ","UT","Tooele",40.560528,-112.29455
"19455","20021126X05532",2002,11,"USA","UTAH                          ","UT","Tooele",40.560528,-112.29455
"19456","20071205X01902",2007,9,"USA","UTAH                          ","UT","Tooele",40.560528,-112.29455
"19457","20100420X32503",2010,4,"USA","UTAH                          ","UT","Tooele",40.560528,-112.29455
"19458","20020716X01136",2002,7,"USA","UTAH                          ","UT","Tooele",40.560528,-112.29455
"19459","20090602X42917",2009,6,"USA","UTAH                          ","UT","Tooele",40.560528,-112.29455
"19460","20170606X02315",2017,6,"USA","UTAH                          ","UT","Tooele",40.560528,-112.29455
"19461","20010126X00364",2001,1,"USA","UTAH                          ","UT","Tooele",40.560528,-112.29455
"19462","20161005X13452",2016,9,"USA","UTAH                          ","UT","Tooele",40.560528,-112.29455
"19463","20070129X00105",2006,12,"USA","UTAH                          ","UT","Syracuse",41.086069,-112.06279
"19464","20090304X63009",2009,3,"USA","UTAH                          ","UT","Syracuse",41.086069,-112.06279
"19465","20110803X74307",2011,8,"USA","UTAH                          ","UT","Syracuse",41.086069,-112.06279
"19466","20021205X05570",2002,11,"USA","UTAH                          ","UT","Vernal",40.514262,-109.54223
"19467","20150330X82810",2015,3,"USA","UTAH                          ","UT","Vernal",40.514262,-109.54223
"19468","20080718X01073",2008,6,"USA","UTAH                          ","UT","Vernal",40.514262,-109.54223
"19469","20050718X01040",2005,7,"USA","UTAH                          ","UT","Vernal",40.514262,-109.54223
"19470","20030721X01156",2003,7,"USA","UTAH                          ","UT","Vernal",40.514262,-109.54223
"19471","20100811X20501",2010,8,"USA","UTAH                          ","UT","West Jordan",40.59,-112.03
"19472","20111004X11145",2011,10,"USA","UTAH                          ","UT","West Jordan",40.59,-112.03
"19473","20090727X10710",2009,7,"USA","UTAH                          ","UT","Wendover",40.773372,-114.0093
"19474","20070710X00898",2007,6,"USA","UTAH                          ","UT","Wendover",40.773372,-114.0093
"19475","20141212X02430",2014,12,"USA","UTAH                          ","UT","Wendover",40.773372,-114.0093
"19476","20110601X80900",2011,6,"USA","UTAH                          ","UT","Wendover",40.773372,-114.0093
"19477","20090330X04343",2009,3,"USA","UTAH                          ","UT","Wendover",40.773372,-114.0093
"19478","20010316X00597",2001,2,"USA","UTAH                          ","UT","Wendover",40.773372,-114.0093
"19479","20100207X15546",2010,2,"USA","UTAH                          ","UT","Wendover",40.773372,-114.0093
"19480","20091219X54844",2009,12,"USA","UTAH                          ","UT","West Jordan",40.627668,-111.97566
"19481","20020311X00330",2002,3,"USA","UTAH                          ","UT","West Jordan",40.627668,-111.97566
"19482","20070808X01154",2007,7,"USA","UTAH                          ","UT","West Jordan",40.627668,-111.97566
"19483","20030421X00539",2003,4,"USA","UTAH                          ","UT","West Jordan",40.627668,-111.97566
"19484","20110914X91417",2011,9,"USA","UTAH                          ","UT","West Jordan",40.627668,-111.97566
"19485","20111003X71851",2011,9,"USA","UTAH                          ","UT","West Jordan",40.627668,-111.97566
"19486","20100626X15355",2010,6,"USA","UTAH                          ","UT","West Jordan",40.627668,-111.97566
"19487","20100810X21239",2010,8,"USA","UTAH                          ","UT","West Jordan",40.627668,-111.97566
"19488","20110915X52912",2011,9,"USA","UTAH                          ","UT","West Jordan",40.627668,-111.97566
"19489","20140810X24216",2014,8,"USA","UTAH                          ","UT","West Jordan",40.627668,-111.97566
"19490","20170811X20414",2017,8,"USA","UTAH                          ","UT","West Jordan",40.627668,-111.97566
"19491","20111003X71851",2011,9,"USA","UTAH                          ","UT","West Jordan",40.627668,-111.97566
"19492","20130817X70741",2013,8,"USA","UTAH                          ","UT","West Jordan",40.627668,-111.97566
"19493","20071102X01710",2007,10,"USA","UTAH                          ","UT","West Jordan",40.627668,-111.97566
"19494","20060711X00923",2006,6,"USA","UTAH                          ","UT","West Jordan",40.627668,-111.97566
